"","State","District","Persons","Males","Females","Growth (1991 - 2001)","Rural","Urban","Scheduled Caste population","Percentage - SC to total","Number of households","Household size (per household)","Sex ratio (females per 1000 males)","Sex ratio (0-6 years)","Scheduled Tribe population","Percentage to total population (ST)","Persons- literate","Males- Literate","Females- Literate","Persons- literacy rate","Males- Literatacy Rate","Females- Literacy Rate","Total Educated","Data without level","Below Primary","Primary","Middle","Matric/Higher Secondary/Diploma","Graduate and Above","0 - 4 years","5 - 14 years","15 - 59 years","60 years and above (Incl. A.N.S.)","Total workers","Main workers","Marginal workers","Non-workers","SC#1 Name","SC#1 Population","SC#2 Name","SC#2 Population","SC#3 Name","SC#3 Population","Religeon#1 Name","Religeon#1 Population","Religeon#2 Name","Religeon#2 Population","Religeon#3 Name","Religeon#3 Population","ST#1 Name","ST#1 Population","ST#2 Name","ST#2 Population","ST#3 Name","ST#3 Population","Imp Town#1 Name","Imp Town#1 Population","Imp Town#2 Name","Imp Town#2 Population","Imp Town#3 Name","Imp Town#3 Population","Total Inhabited Villages","Drinking water facilities","Safe Drinking water","Electricity (Power Supply)","Electricity (domestic)","Electricity (Agriculture)","Primary school","Middle schools","Secondary/Sr Secondary schools","College","Medical facility","Primary Health Centre","Primary Health Sub-Centre","Post, telegraph and telephone facility","Bus services","Paved approach road","Mud approach road","Permanent House","Semi-permanent House","Temporary House"
"51","UP","District Shrawasti * (51), Uttar Pradesh (09)","1176391","631916","544475","27.3","1143035","33356","216352","18.39","189968","6","862","941","4756","0.4","318353","238366","79987","33.82","46.67","18.58","318353","33104","92362","85177","53384","44076","10077","151813","324108","610512","89958","486475","338879","147596","689916","1.Pasi etc.","89123","2.Chamar etc.","53996","3.Kori","33958","1.Hindus","872653","2.Muslims","301117","3.Sikhs","828","1.Tharu","4750","2.Generic Tribes etc.","5","3.Buksa","1","1.Bhinga (NP)","20415","2.Ikauna (NP)","12941",NA,NA,"679","672","672","352","255","123","577","67","24","4","328","11","20","179","45","305","547","39.5","27.4","33.1"
"52","UP","District Balrampur * (52), Uttar Pradesh (09)","1682350","887939","794411","23.08","1546770","135580","226753","13.48","256300","7","895","960","19347","1.15","464587","327694","136893","34.6","45.84","21.79","464587","33743","150287","130160","68865","63201","18324","219744","486630","847571","128405","714059","501620","212439","968291","1.Kori","92734","2.Pasi etc.","48552","3.Chamar etc.","30585","1.Hindus","1058676","2.Muslims","617675","3.Buddhists","2950","1.Tharu","19304","2.Bhotia","33","3.Generic Tribes etc.","10","1.Balrampur (MB)","72501","2.Utraula (MB)","27502","3.Tulsipur (NP)","21243","999","996","995","607","490","104","794","120","25","5","330","18","32","308","103","487","809","63.9","13.2","22.9"
"53","UP","District Gonda (53), Uttar Pradesh (09)","2765586","1451101","1314485","25.46","2571267","194319","433491","15.67","429606","6","906","951","182","0.01","949342","663292","286050","42.59","56.39","27.17","949342","52860","264319","263721","164966","160639","42611","346448","798870","1415014","205254","939094","697223","241871","1826492","1.Kori","195711","2.Chamar etc.","71931","3.Pasi etc.","68873","1.Hindus","2225700","2.Muslims","532585","3.Sikhs","2699","1.Tharu","140","2.Generic Tribes etc.","41","3.Bhotia","1","1.Gonda (MB)","120301","2.Colonelganj (MB)","24142","3.Nawabganj (MB)","16096","1815","1813","1813","1065","659","312","1307","252","54","13","474","25","31","806","45","842","1435","54.3","20.1","25.7"
"54","UP","District Siddharthnagar (54), Uttar Pradesh (09)","2040085","1047165","992920","26.78","1962284","77801","337311","16.53","307765","7","948","963","228","0.01","678900","467825","211075","42.3","56.66","27.08","678900","42382","225046","195334","96690","96297","22990","283007","604525","995999","156554","776487","493431","283056","1263598","1.Chamar etc.","238032","2.Pasi etc.","43062","3.Dhobi","41445","1.Hindus","1428543","2.Muslims","600336","3.Buddhists","7930","1.Generic Tribes etc.","146","2.Tharu","74","3.Raji","8","1.Bansi (MB)","35711","2.Tetri Bazar (MB)","21931","3.Barhani Bazar (NP)","11824","2338","2322","2320","1066","827","161","1172","194","59","8","402","25","51","345","86","1081","1809","75.3","15.6","9.1"
"55","UP","District Basti (55), Uttar Pradesh (09)","2084814","1075765","1009049","22.69","1968829","115985","435082","20.87","315309","7","938","938","235","0.01","880827","580987","299840","52.49","67.1","36.92","880827","42684","241829","227708","158454","165101","44900","265106","597257","1052223","170228","735176","483455","251721","1349638","1.Chamar etc.","344350","2.Dhobi","43044","3.Khatik","23523","1.Hindus","1762973","2.Muslims","306540","3.Buddhists","10610","1.Generic Tribes etc.","235","2.All Scheduled Tribes","235","3.Generic Tribes etc.","235","1.Basti (MB)","107601","2.Harraiya (NP)","8384",NA,NA,"3156","3092","3092","1680","1085","699","1192","237","117","13","362","28","41","349","91","1331","2570","64.9","18.3","16.8"
"56","UP","District Sant Kabir Nagar * (56), Uttar Pradesh (09)","1420226","719465","700761","23.64","1319675","100551","300902","21.19","209122","7","974","940","307","0.02","573384","378320","195064","50.88","66.57","34.92","573384","26910","171503","166682","96863","91256","20153","192455","423582","688764","115425","489070","295045","194025","931156","1.Chamar etc.","215913","2.Beldar","35387","3.Dhobi","29537","1.Hindus","1073646","2.Muslims","341154","3.Buddhists","3775","1.Generic Tribes etc.","262","2.Buksa","23","3.Raji","22","1.Khalilabad (MB)","39559","2.Mehdawal (NP)","24662","3.Maghar (NP)","15850","1576","1555","1551","1045","784","308","691","148","49","6","262","14","25","250","52","832","1182","66.6","20.7","12.7"
"57","UP","District Mahrajganj (57), Uttar Pradesh (09)","2173878","1124290","1049588","29.27","2063278","110600","424190","19.51","334687","6","934","957","2564","0.12","799890","569243","230647","46.61","63.92","27.93","799890","58490","245436","208643","130154","127993","29119","299646","620983","1080068","173181","850513","479400","371113","1323365","1.Chamar etc.","265168","2.Pasi etc.","57353","3.Dhobi","54072","1.Hindus","1793304","2.Muslims","357822","3.Buddhists","16038","1.Tharu","2479","2.Generic Tribes etc.","71","3.Jaunsari","14","1.Nautanwa (MB)","29302","2.Mahrajganj (MB)","26348","3.Siswa Bazar (NP)","18920","1203","1189","1188","862","676","165","859","174","68","10","311","25","42","410","92","730","867","68.6","13.6","17.8"
"58","UP","District Gorakhpur (58), Uttar Pradesh (09)","3769456","1923197","1846259","23.44","3030865","738591","831070","22.05","555775","7","960","933","898","0.02","1798769","1150850","647919","58.49","73.57","42.88","1798769","49969","439965","417463","344819","403787","142000","448796","1075724","1950741","294195","1136295","692824","443471","2633161","1.Chamar etc.","522742","2.Pasi etc.","110900","3.Beldar","74237","1.Hindus","3407412","2.Muslims","344960","3.Christians","6576","1.Generic Tribes etc.","396","2.Tharu","279","3.Raji","199","1.Gorakhpur (M Corp.)","622701","2.Sahjanwa (NP)","25107","3.Barhalganj (NP)","19045","2924","2823","2823","1947","1252","390","1635","453","180","22","509","43","81","810","79","1603","2142","69.2","21.4","9.4"
"59","UP","District Kushinagar * (59), Uttar Pradesh (09)","2893196","1473637","1419559","28.17","2760673","132523","524149","18.12","427910","7","963","954","419","0.01","1082779","746953","335826","46.94","63.64","29.64","1082779","44006","303093","277443","193620","213155","51110","376419","846852","1454900","215025","990123","574887","415236","1903073","1.Chamar etc.","283033","2.Gond","65886","3.Dhobi","51673","1.Hindus","2394602","2.Muslims","487674","3.Buddhists","6880","1.Generic Tribes etc.","231","2.Buksa","85","3.Tharu","52","1.Padrauna (MB)","44383","2.Sewarhi (NP)","19825","3.Kushinagar (NP)","17983","1572","1561","1560","1055","853","141","1224","243","107","26","418","34","48","364","120","923","1275","53","6.9","40"
"60","UP","District Deoria (60), Uttar Pradesh (09)","2712650","1355023","1357627","25.03","2444345","268305","493344","18.19","379407","7","1002","947","533","0.02","1288320","817900","470420","58.64","75.01","42.51","1288320","45017","320758","293746","241401","313605","73776","330521","788240","1363151","230738","773902","465463","308439","1938748","1.Chamar etc.","290458","2.Gond","82993","3.Dhobi","36687","1.Hindus","2398395","2.Muslims","308731","3.Sikhs","2077","1.Generic Tribes etc.","283","2.Tharu","234","3.Buksa","9","1.Deoria (MB)","104227","2.Gaura Barhaj (MB)","35285","3.Rudrapur (NP)","26683","2008","1985","1985","1565","1038","572","1389","336","180","18","514","33","53","563","154","1206","1512","68.6","15.7","15.7"
"61","UP","District Azamgarh (61), Uttar Pradesh (09)","3939916","1950415","1989501","26.28","3642615","297301","1013801","25.73","542994","7","1020","949","700","0.02","1790357","1095253","695104","56.95","71.04","43.4","1790357","95354","481703","488064","301696","335005","88331","519565","1154556","1918831","346964","1199842","770269","429573","2740074","1.Chamar etc.","829755","2.Pasi etc.","87872","3.Dhobi","34343","1.Hindus","3332711","2.Muslims","593907","3.Buddhists","3894","1.Generic Tribes etc.","458","2.Raji","90","3.Bhotia","63","1.Azamgarh (MB)","93521","2.Mubarakpur (MB)","56892","3.Amilo (CT)","21897","3792","3702","3699","3223","782","918","1753","432","169","30","543","38","52","1013","243","2149","2640","48.7","45.6","5.6"
"62","UP","District Mau (62), Uttar Pradesh (09)","1853997","933523","920474","27.91","1493628","360369","421677","22.74","250586","7","986","945","429","0.02","919974","560466","359508","62.16","75.6","48.66","919974","35732","240832","230309","151200","209941","51432","242754","543147","921310","146786","599400","396864","202536","1254597","1.Chamar etc.","339913","2.Dhobi","18995","3.Gond","14424","1.Hindus","1494344","2.Muslims","353003","3.Buddhists","3398","1.Generic Tribes etc.","189","2.Bhotia","86","3.Tharu","82","1.Maunath Bhanjan (MB)","212657","2.Ghosi (NP)","35903","3.Kopaganj (MB)","30762","1499","1458","1458","1378","387","350","849","252","88","12","292","24","28","503","58","1000","835","57.6","36.1","6.3"
"63","UP","District Ballia (63), Uttar Pradesh (09)","2761620","1413774","1347846","21.67","2491676","269944","454647","16.46","380008","7","953","942","273","0.01","1298700","825256","473444","57.86","71.91","43.16","1298700","50873","278437","290499","242750","356292","79805","330380","778794","1411492","240954","794435","504543","289892","1967185","1.Chamar etc.","304224","2.Dusadh","59649","3.Gond","33116","1.Hindus","2572597","2.Muslims","181553","3.Christians","2913","1.Generic Tribes etc.","243","2.Bhotia","30","3.All Scheduled Tribes","245","1.Ballia (MB)","101465","2.Rasra (MB)","29238","3.Reoti (NP)","22082","1830","1795","1793","1550","682","589","1056","316","145","8","457","39","49","538","215","1070","1470","56.7","28.3","15"
"64","UP","District Jaunpur (64), Uttar Pradesh (09)","3911679","1941903","1969776","21.67","3622268","289411","857883","21.93","549264","7","1014","930","376","0.01","1871674","1170022","701652","59.84","76.18","44.07","1871674","130942","489839","474457","320040","353792","102382","521092","1131270","1870525","388792","1215515","789047","426468","2696164","1.Chamar etc.","636277","2.Pasi etc.","112804","3.Dhobi","36207","1.Hindus","3484557","2.Muslims","399186","3.Buddhists","17378","1.Generic Tribes etc.","254","2.Bhotia","96","3.Tharu","15","1.Jaunpur (MB)","160055","2.Shahganj (MB)","24602","3.Machhlishahr (NP)","22963","3290","3266","3264","2726","930","896","1919","539","256","40","621","30","46","873","191","2009","2484","49.7","43.3","7"
"65","UP","District Ghazipur (65), Uttar Pradesh (09)","3037582","1537141","1500441","26.18","2804212","233370","649510","21.38","426203","7","976","934","282","0.01","1444871","914230","530641","59.55","74.87","44.03","1444871","49690","358774","339108","271095","343199","83003","393399","886044","1504660","253479","953512","647379","306133","2084070","1.Chamar etc.","518794","2.Dhobi","23712","3.Dusadh","23600","1.Hindus","2722780","2.Muslims","300327","3.Buddhists","9828","1.Generic Tribes etc.","250","2.Bhotia","31","3.Raji","1","1.Ghazipur (MB)","95356","2.Mohammadabad (MB)","30261","3.Zamania (MB)","29391","2665","2597","2597","2283","851","1228","1308","393","286","20","493","32","68","504","369","1317","2172","49.8","42.1","8.1"
"66","UP","District Chandauli * (66), Uttar Pradesh (09)","1643251","855123","788128","28.63","1469693","173558","399174","24.29","234574","7","922","936","253","0.02","785284","507557","277727","59.72","74.04","44.13","785284","22354","187013","183781","152196","190941","48931","210260","459310","846713","126968","527633","339953","187680","1115618","1.Chamar etc.","285302","2.Dusadh","21573","3.Musahar","18752","1.Hindus","1470369","2.Muslims","168281","3.Sikhs","2252","1.Tharu","143","2.Generic Tribes etc.","94","3.Bhotia","16","1.Mughalsarai (MB)","88387","2.Mughalsarai Rly. Settelement (NP27,921",NA,"3.Chandauli (NP)","20093","1419","1370","1363","927","530","341","748","231","54","15","282","21","28","341","194","878","999","46.5","47.4","6.1"
"67","UP","District Varanasi (67), Uttar Pradesh (09)","3138671","1649187","1489484","25.51","1878100","1260571","435545","13.88","430651","7","903","919","769","0.02","1694405","1050613","643792","66.12","77.87","53.05","1694405","66079","397747","383652","276666","402220","167979","373306","870918","1663377","231070","982054","770799","211255","2156617","1.Chamar etc.","308100","2.Khatik","31251","3.Dhobi","21206","1.Hindus","2627565","2.Muslims","497516","3.Christians","4499","1.Generic Tribes etc.","688","2.Tharu","64","3.Bhotia","16","1.Varanasi (M Corp.)","1091918","2.Ramnagar (MB)","40619","3.Lohta (CT)","19706","1289","1268","1268","1198","274","291","778","285","134","22","362","35","47","543","166","957","1082","70","27.3","2.8"
"68","UP","District Sant Ravidas Nagar Bhadohi * (68), Uttar Pradesh (09)","1353705","705997","647708","25.47","1180220","173485","292747","21.63","161865","8","917","915","225","0.02","625404","426692","198712","57.9","75.76","38.44","625404","19532","174634","167649","106412","125670","31499","175907","407784","676077","93937","388634","271578","117056","965071","1.Chamar etc.","184397","2.Pasi etc.","70259","3.Dhobi","11146","1.Hindus","1187835","2.Muslims","161962","3.Buddhists","1726","1.Generic Tribes etc.","217","2.Buksa","6","3.Bhotia","1","1.Bhadohi (MB)","74522","2.Khamaria (NP)","23546","3.Gopi Ganj (MB)","17935","1097","1082","1082","971","413","406","502","154","51","2","229","13","16","489","48","825","882","55.1","41.5","3.4"
"69","UP","District Mirzapur (69), Uttar Pradesh (09)","2116042","1115249","1000793","27.62","1829536","286506","566160","26.76","305151","7","897","928","1302","0.06","935101","622631","312470","55.31","69.59","39.26","935101","25322","257429","238563","165779","192266","55604","275677","611622","1076403","152340","714739","498926","215813","1401303","1.Chamar etc.","285801","2.Kol","123996","3.Pasi etc.","39515","1.Hindus","1953169","2.Muslims","158204","3.Sikhs","1737","1.Generic Tribes etc.","1242","2.Buksa","50","3.Raji","10","1.Mirzapur-cum-Vindhyachal (MB)205,053",NA,"2.Chunar (MB)","33933","3.Ahraura (MB)","23142","1767","1731","1726","1198","673","276","1096","207","67","12","318","36","54","659","162","1002","1401","43.6","52.8","3.6"
"70","UP","District Sonbhadra (70), Uttar Pradesh (09)","1463519","770897","692622","36.13","1188089","275430","613497","41.92","251463","6","898","956","493","0.03","571318","387808","183510","49.22","62.95","33.7","571318","18763","158654","149164","96190","110600","37862","200376","418296","754798","90049","537935","360180","177755","925584","1.Chamar etc.","179239","2.Gond","132946","3.Kharwar (excluding Benbansi)","64738","1.Hindus","1375219","2.Muslims","79102","3.Christians","3149","1.Bhotia","306","2.Tharu","73","3.Generic Tribes etc.","61","1.Renukoot (NP)","53412","2.Obra (NP)","51014","3.Robertsganj (MB)","32243","1363","1342","1340","555","456","68","744","139","51","8","207","17","24","265","114","566","1108","24.6","71.9","3.5"
