"","State","District","Persons","Males","Females","Growth (1991 - 2001)","Rural","Urban","Scheduled Caste population","Percentage - SC to total","Number of households","Household size (per household)","Sex ratio (females per 1000 males)","Sex ratio (0-6 years)","Scheduled Tribe population","Percentage to total population (ST)","Persons- literate","Males- Literate","Females- Literate","Persons- literacy rate","Males- Literatacy Rate","Females- Literacy Rate","Total Educated","Data without level","Below Primary","Primary","Middle","Matric/Higher Secondary/Diploma","Graduate and Above","0 - 4 years","5 - 14 years","15 - 59 years","60 years and above (Incl. A.N.S.)","Total workers","Main workers","Marginal workers","Non-workers","SC#1 Name","SC#1 Population","SC#2 Name","SC#2 Population","SC#3 Name","SC#3 Population","Religeon#1 Name","Religeon#1 Population","Religeon#2 Name","Religeon#2 Population","Religeon#3 Name","Religeon#3 Population","ST#1 Name","ST#1 Population","ST#2 Name","ST#2 Population","ST#3 Name","ST#3 Population","Imp Town#1 Name","Imp Town#1 Population","Imp Town#2 Name","Imp Town#2 Population","Imp Town#3 Name","Imp Town#3 Population","Total Inhabited Villages","Drinking water facilities","Safe Drinking water","Electricity (Power Supply)","Electricity (domestic)","Electricity (Agriculture)","Primary school","Middle schools","Secondary/Sr Secondary schools","College","Medical facility","Primary Health Centre","Primary Health Sub-Centre","Post, telegraph and telephone facility","Bus services","Paved approach road","Mud approach road","Permanent House","Semi-permanent House","Temporary House"
"21","MP","District Ujjain (21), Madhya Pradesh (23)","1710982","882871","828111","23.63","1048195","662787","422882","24.72","298036","6","938","937","53230","3.11","1014882","613726","401156","70.86","83.05","57.87","1014882","77652","323692","263266","135370","143351","71378","189458","419064","951616","150844","755288","588377","166911","955694","1.Balahi etc.","156368","2.Chamar etc.","134810","3.Bagri etc.","74371","1.Hindus","1484134","2.Muslims","191839","3.Jains","24829","1.Bhil etc.","37565","2.Gond etc.","10231","3.Majhi","2962","1.Ujjain (M Corp.)","430427","2.Nagda (M)","96579","3.Badnagar (M)","30977","1096","1084","1083","1096","42","47","1040","203","48","3","257","16","114","650","252","302","824","43.2","54.2","2.7"
"22","MP","District Shajapur (22), Madhya Pradesh (23)","1290685","669852","620833","24.87","1051455","239230","283639","21.98","219796","6","927","935","35302","2.74","748357","456982","291375","70.86","83.29","57.42","748357","79478","311722","192607","79001","62864","22546","159993","331675","689926","109091","629791","436444","193347","660894","1.Balahi etc.","114184","2.Chamar etc.","113016","3.Bagri etc.","28266","1.Hindus","1132623","2.Muslims","142569","3.Jains","13536","1.Bhil etc.","31560","2.Gond etc.","1338","3.Kamar","806","1.Shajapur (M)","50075","2.Shujalpur (M)","42461","3.Agar (M)","31207","1068","1064","1062","1061","198","204","993","222","81","3","209","15","28","496","197","340","750","39.2","59.5","1.3"
"23","MP","District Dewas (23), Madhya Pradesh (23)","1308223","677866","630357","26.39","949876","358347","238934","18.26","226155","6","930","930","215151","16.45","656369","422705","233664","60.94","75.74","45.03","656369","20245","220886","184452","102164","98489","30072","157265","346303","700742","103913","580422","429159","151263","727801","1.Balahi etc.","120514","2.Chamar etc.","73698","3.Bagri etc.","15184","1.Hindus","1158128","2.Muslims","137379","3.Jains","6767","1.Bhil etc.","107771","2.Korku etc.","65786","3.Gond etc.","37273","1.Dewas (M Corp.)","231672","2.Khategaon (NP)","21019","3.Hatpipalya (NP)","15933","1061","1059","1057","1055","131","126","944","228","62","2","356","25","173","680","187","237","803","42.8","54.1","3.1"
"24","MP","District Jhabua (24), Madhya Pradesh (23)","1394561","702053","692508","23.56","1273530","121031","39290","2.82","224588","6","986","973","1211116","86.85","396590","259123","137467","36.89","47.97","25.7","396590","59592","152538","83598","41016","42646","17109","221657","417796","681984","73124","732246","487387","244859","662315","1.Chamar etc.","10522","2.Dhanuk","9981","3.Kotwal","7337","1.Hindus","1330834","2.Christians","27259","3.Muslims","26356","1.Bhil etc.","1208969","2.Generic Tribes etc.","880","3.Gond etc.","437","1.Jhabua (M)","30577","2.Alirajpur (M)","25164","3.Thandla (NP)","12685","1317","1304","1295","1227","632","555","1216","336","105","-","520","40","130","368","314","524","963","35.8","63.4","0.8"
"25","MP","District Dhar (25), Madhya Pradesh (23)","1740329","890416","849913","27.29","1452145","288184","112976","6.49","302701","6","955","943","948434","54.5","735243","470857","264386","52.45","65.75","38.57","735243","46530","253090","197874","101520","102712","33387","232371","471230","924049","112679","811415","595586","215829","928914","1.Balahi etc.","56349","2.Chamar etc.","30384","3.Bagri etc.","7147","1.Hindus","1632299","2.Muslims","91485","3.Jains","12397","1.Bhil etc.","942319","2.Gond etc.","3410","3.Generic Tribes etc.","660","1.Dhar (M)","75374","2.Pithampur (NP)","68080","3.Dhamnod (NP)","26273","1473","1467","1454","1434","461","447","1312","412","156","4","752","48","368","528","438","615","801","40.3","57.9","1.8"
"26","MP","District Indore (26), Madhya Pradesh (23)","2465827","1289352","1176475","40.82","735464","1730363","388459","15.75","447478","6","912","908","163872","6.65","1575436","926915","648521","75.15","84.6","64.81","1575436","25661","310857","370687","271803","367120","228758","253263","567352","1469787","175425","893669","766796","126873","1572158","1.Chamar etc.","125890","2.Balahi etc.","114251","3.Koli etc.","30533","1.Hindus","2066384","2.Muslims","287121","3.Jains","63037","1.Bhil etc.","147367","2.Gond etc.","5228","3.Generic Tribes etc.","2283","1.Indore (M Corp.)","1474968","2.Mhow Cantt.(CB)","87140","3.Rau (NP)","20855","625","625","622","624","120","121","574","195","66","4","227","38","97","447","208","313","309","66.7","31.1","2.2"
"27","MP","District West Nimar (27), Madhya Pradesh (23)","1529562","784604","744958","27.95","1294103","235459","174495","11.41","264596","6","949","962","542762","35.48","780796","475854","304942","63.05","74.79","50.64","780796","66362","298139","208339","91535","86634","29655","201134","411351","809759","107318","704439","589450","114989","825123","1.Balahi etc.","133841","2.Chamar etc.","19401","3.Koli etc.","5663","1.Hindus","1409370","2.Muslims","108719","3.Jains","6273","1.Bhil etc.","535748","2.Korku etc.","2987","3.Gond etc.","1343","1.Khargone(M)","85890","2.Sanawad (M)","34114","3.Barwaha (M)","23509","1181","1174","1169","1159","424","423","1093","425","154","7","375","59","238","529","437","502","677","30.7","66.7","2.6"
"28","MP","District Barwani * (28), Madhya Pradesh (23)","1081441","548609","532832","29.87","923466","157975","68426","6.33","170365","6","971","970","724735","67.02","350354","218053","132301","41.53","50.96","31.82","350354","26415","133509","91173","42023","42096","15095","165669","310876","531986","72910","523750","390220","133530","557691","1.Balahi etc.","23465","2.Koli etc.","21110","3.Kotwal","6029","1.Hindus","1026644","2.Muslims","45821","3.Christians","3636","1.Bhil etc.","716380","2.Korku etc.","5022","3.Oraon etc.","1474","1.Sendhwa (M)","48941","2.Barwani (M)","43232","3.Anjad (NP)","22882","711","709","694","611","217","231","664","218","58","1","257","41","122","172","156","197","527","27.1","69.5","3.5"
"29","MP","District East Nimar (29), Madhya Pradesh (23)","1713134","884966","828168","19.31","1253213","459921","189688","11.07","306979","6","936","941","508532","29.68","866818","534903","331915","61.76","73.73","48.95","866818","25907","355242","239858","99054","107944","38579","213954","453105","922618","123457","752695","628376","124319","960439","1.Balahi etc.","92157","2.Mahar etc.","35829","3.Chamar etc.","25017","1.Hindus","1438583","2.Muslims","241897","3.Buddhists","17919","1.Bhil etc.","256589","2.Korku etc.","206809","3.Gond etc.","30869","1.Burhanpur (M Corp.)","193725","2.Khandwa (M Corp.)","172242","3.Nepanagar (M)","31638","1054","1051","1049","1012","310","306","995","259","102","-","477","60","234","582","329","394","731","32.2","62.7","5.2"
"30","MP","District Rajgarh (30), Madhya Pradesh (23)","1254085","649106","604979","26.24","1036763","217322","218706","17.44","216168","6","932","937","47370","3.78","548640","365919","182721","53.7","69.14","37.1","548640","34253","210266","148503","71331","62187","21871","157745","327914","660530","107896","625494","438139","187355","628591","1.Chamar etc.","141822","2.Balahi etc.","40152","3.Bhangi etc.","6774","1.Hindus","1166394","2.Muslims","83895","3.Jains","1854","1.Bhil etc.","36794","2.Gond etc.","8617","3.Sahariya etc.","1230","1.Biaora (M)","37925","2.Sarangpur (M)","32294","3.Narsinghgarh (M)","27723","1677","1671","1669","1664","574","653","1354","249","101","4","205","23","28","427","174","320","1018","40.9","57.7","1.4"
"31","MP","District Vidisha (31), Madhya Pradesh (23)","1214857","647838","567019","25.18","954490","260367","241131","19.85","214612","6","875","943","59323","4.88","608083","392534","215549","61.83","74.23","47.4","608083","16937","227187","183353","81228","66431","32781","158677","332091","627098","96991","451787","346221","105566","763070","1.Chamar etc.","171311","2.Koli etc.","18561","3.Chidar","9491","1.Hindus","1071618","2.Muslims","122788","3.Jains","17757","1.Sahariya etc.","30872","2.Gond etc.","11278","3.Bhil etc.","7265","1.Vidisha (M)","125453","2.Basoda (M)","62376","3.Sironj (M)","42179","1533","1502","1501","1479","632","441","1195","232","74","1","304","27","120","427","230","363","1207","27.5","70.4","2.1"
"32","MP","District Bhopal (32), Madhya Pradesh (23)","1843510","972649","870861","35.91","360792","1482718","258173","14","350061","5","895","924","60561","3.29","1159823","673981","485842","74.61","81.94","66.37","1159823","19149","234329","247944","181511","277470","198979","196839","443196","1085046","118429","591454","500524","90930","1252056","1.Chamar etc.","91013","2.Mahar etc.","43780","3.Koli etc.","18893","1.Hindus","1346829","2.Muslims","421365","3.Jains","22238","1.Gond etc.","23382","2.Bhil etc.","11550","3.Keer","7563","1.Bhopal (M Corp.)","1437354","2.Berasia (NP)","24302",NA,NA,"512","510","510","511","193","202","411","83","29","-","82","11","20","358","85","152","388","67","26.9","6.1"
"33","MP","District Sehore (33), Madhya Pradesh (23)","1078912","565137","513775","28.22","885172","193740","221077","20.49","183477","6","909","927","116122","10.76","550972","354429","196543","63.07","77.28","47.36","550972","24021","191731","162327","84152","65592","22872","138982","296477","555164","88289","451442","308433","143009","627470","1.Balahi etc.","99259","2.Chamar etc.","82825","3.Dhobi","6435","1.Hindus","961700","2.Muslims","109122","3.Jains","5936","1.Bhil etc.","46415","2.Gond etc.","37037","3.Korku etc.","18075","1.Sehore (M)","90333","2.Ashta (M)","39678","3.Nasrullaganj (NP)","17240","1019","1018","1018","1014","326","317","939","220","74","2","292","20","84","581","160","264","765","47.7","48.8","3.5"
"34","MP","District Raisen (34), Madhya Pradesh (23)","1125154","598247","526907","27.8","918354","206800","184234","16.37","201389","6","881","936","177139","15.74","658705","398632","260073","72.16","81.58","61.3","658705","46122","233270","182033","95054","75988","26154","146773","304614","590483","83284","411721","308803","102918","713433","1.Chamar etc.","88617","2.Dhobi","17334","3.Mahar etc.","14497","1.Hindus","1009511","2.Muslims","101922","3.Jains","10459","1.Gond etc.","133510","2.Bhil etc.","14857","3.Sahariya etc.","6834","1.Mandideep (M)","39859","2.Raisen (M)","35702","3.Begamganj (M)","30448","1425","1403","1397","1339","634","527","1227","380","84","8","230","21","124","511","173","345","1188","35.5","62.3","2.2"
"35","MP","District Betul (35), Madhya Pradesh (23)","1395175","709956","685219","27.8","1136056","259119","147604","10.58","249103","6","965","969","549907","39.41","770252","453686","316566","66.38","76.81","55.58","770252","37162","267521","207368","107066","114482","36605","160589","372349","754125","108112","615976","418604","197372","779199","1.Mahar etc.","103960","2.Chamar etc.","17798","3.Katia etc.","11358","1.Hindus","1340631","2.Muslims","32554","3.Buddhists","12957","1.Gond etc.","395529","2.Korku etc.","138798","3.Pardhan etc.","5860","1.Sarni (M)","95012","2.Betul (M)","83524","3.Amla (M)","29553","1343","1333","1329","1298","566","501","1263","381","175","5","399","42","144","449","222","391","1141","29.1","68.9","2"
"36","MP","District Harda * (36), Madhya Pradesh (23)","474416","247226","227190","24.53","373249","101167","76200","16.06","83820","6","919","925","126322","26.63","257682","157472","100210","66.51","77.94","54.06","257682","9429","105115","70653","31456","29648","11368","60308","126280","250368","37460","213226","152079","61147","261190","1.Balahi etc.","27222","2.Katia etc.","20356","3.Chamar etc.","14972","1.Hindus","441743","2.Muslims","29554","3.Jains","1505","1.Korku etc.","76055","2.Gond etc.","32520","3.Korwa etc.","8857","1.Harda (M)","61787","2.Timarni (NP)","19183","3.Khirkiya (NP)","17487","513","512","510","486","187","146","394","68","19","-","52","5","38","199","83","120","395","49","44.4","6.6"
